UNIPROT ID,GENE,From Docking List,Docking Rank,From Raw Data,GO ID,P-Value Significance,Fold Change
Q62219,Tgfb1i1,,3927,Transforming growth factor beta-1-induced transcript 1 protein (Androgen receptor-associated protein of 55 kDa) (Hydrogen peroxide-inducible clone 5 protein) (Hic-5) (TGF beta-stimulated clone 5) (TSC-5),,0.633750123,1.093496156
Q62312,Tgfbr2,,2373,TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II) (TGF-beta receptor type II) (TbetaR-II),"mmu04010,mmu04350,mmu04390,mmu04068,mmu04060,mmu04144,mmu04218,mmu04520,mmu04659,mmu04926,mmu04380,mmu05200,mmu05202,mmu05210,mmu05212,mmu05225,mmu05226,mmu05220,mmu04933,mmu05166,mmu05142",0.2694072,0.909190564
O88393,Tgfbr3,,3794,Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III),,0.726848054,1.032225091
O88393,Tgfbr3,,6820,Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III),,0.726848054,1.032225091
D3YZZ2,Tgfbr3,,307,"Transforming growth factor, beta receptor III-like",,0.726848054,1.032225091
D3YZZ2,Tgfbr3l,,307,"Transforming growth factor, beta receptor III-like",,0.356485291,1.175779545
P70284,Tgif1,Homeobox,6079,Homeobox protein TGIF1 (5'-TG-3'-interacting factor 1),mmu04350,0.900806839,0.976478505
Q8C0Y1,Tgif2,Homeobox,6499,Homeobox protein TGIF2 (5'-TG-3'-interacting factor 2) (TGF-beta-induced transcription factor 2) (TGFB-induced factor 2),mmu04350,0.887064379,1.047892666
Q8K5B9,Tgif2,Homeobox,7367,"TGFB-induced factor homeobox 2-like, X-linked 1 (TGFB-induced factor homeobox 2-like, X-linked 2) (Testis-expressed homeobox protein Tex1)",mmu04350,0.887064379,1.047892666
Q8K5B9,Tgif2lx1,,7367,"TGFB-induced factor homeobox 2-like, X-linked 1 (TGFB-induced factor homeobox 2-like, X-linked 2) (Testis-expressed homeobox protein Tex1)",,,
Q8K5B9,Tgif2lx2,,7367,"TGFB-induced factor homeobox 2-like, X-linked 1 (TGFB-induced factor homeobox 2-like, X-linked 2) (Testis-expressed homeobox protein Tex1)",,,
Q9JLF6,Tgm1,,2653,Protein-glutamine gamma-glutamyltransferase K (EC 2.3.2.13) (Epidermal TGase) (Transglutaminase K) (TG(K)) (TGK) (TGase K) (Transglutaminase-1) (TGase-1),,0.799612001,0.941600167
Q08189,Tgm3,,624,Protein-glutamine gamma-glutamyltransferase E (EC 2.3.2.13) (Transglutaminase E) (TG(E)) (TGE) (TGase E) (Transglutaminase-3) (TGase-3) [Cleaved into: Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain; Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain],,0.146954985,0.819346893
Q9D7I9,Tgm5,,521,Protein-glutamine gamma-glutamyltransferase 5 (EC 2.3.2.13) (Transglutaminase-5) (TGase-5),,0.814786044,1.419485382
Q62313,Tgoln1,,3432,Trans-Golgi network integral membrane protein 1 (TGN38A),,0.793976382,0.981022926
Q923W1,Tgs1,,7043,Trimethylguanosine synthase (EC 2.1.1.-) (Nuclear receptor coactivator 6-interacting protein) (PRIP-interacting protein with methyltransferase motif) (PIMT) (PIPMT),mmu03013,0.991044872,1.000855285
Q922L6,Th,,3835,Negative elongation factor D (NELF-D) (TH1-like protein),"mmu00350,mmu00790,mmu04917,mmu04728,mmu05012,mmu05030,mmu05031,mmu05034",0.462492182,1.323711056
Q9JJD0,Thap11,THAP,2147,THAP domain-containing protein 11 (Ronin),,0.894366683,0.987410684
Q6P3Z3,Thap4,THAP,5994,Peroxynitrite isomerase THAP4 (EC 5.99.-.-) (THAP domain-containing protein 4),,0.476319814,0.93152631
P15306,Thbd,,4582,Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141),"mmu04610,mmu05418,mmu04933",0.349929152,0.79731197
P35441,Thbs1,,544,Thrombospondin-1 (Glycoprotein G),"mmu04015,mmu04350,mmu04151,mmu04512,mmu04145,mmu04115,mmu04510,mmu05206,mmu05205,mmu05219,mmu05165,mmu05144",0.546610283,1.345645801
P35441,Thbs1,,1280,Thrombospondin-1 (Glycoprotein G),"mmu04015,mmu04350,mmu04151,mmu04512,mmu04145,mmu04115,mmu04510,mmu05206,mmu05205,mmu05219,mmu05165,mmu05144",0.546610283,1.345645801
Q9Z1T2,Thbs4,,1958,Thrombospondin-4,"mmu04151,mmu04512,mmu04145,mmu04510,mmu05165,mmu05144",0.014317232,1.645091878
Q9Z1T2,Thbs4,,2399,Thrombospondin-4,"mmu04151,mmu04512,mmu04145,mmu04510,mmu05165,mmu05144",0.014317232,1.645091878
Q8R3N6,Thoc1,,707,THO complex subunit 1 (Tho1) (Nuclear matrix protein p84),"mmu03040,mmu03013",0.22973421,0.905735088
Q8R3N6,Thoc1,,1524,THO complex subunit 1 (Tho1) (Nuclear matrix protein p84),"mmu03040,mmu03013",0.22973421,0.905735088
B1AZI6,Thoc2,,6001,THO complex subunit 2 (Tho2),"mmu03040,mmu03013",0.729649404,1.029373132
Q8BKT7,Thoc5,,2230,THO complex subunit 5 homolog (Fms-interacting protein) (FMIP),mmu03013,0.776450746,0.976169437
Q8BKT7,Thoc5,,5115,THO complex subunit 5 homolog (Fms-interacting protein) (FMIP),mmu03013,0.776450746,0.976169437
Q8BKT7,Thoc5,,5560,THO complex subunit 5 homolog (Fms-interacting protein) (FMIP),mmu03013,0.776450746,0.976169437
Q7TMY4,Thoc7,,6833,THO complex subunit 7 homolog (Ngg1-interacting factor 3-like protein 1-binding protein 1),mmu03013,0.780588737,1.025224983
Q569Z6,Thrap3,,5016,Thyroid hormone receptor-associated protein 3 (Thyroid hormone receptor-associated protein complex 150 kDa component) (Trap150),,0.95925012,1.003581613
Q62264,Thrsp,,3191,Thyroid hormone-inducible hepatic protein (Spot 14 protein) (S14) (SPOT14),,0.832797007,0.955103455
Q3UTY6,Thsd4,,229,Thrombospondin type-1 domain-containing protein 4 (A disintegrin and metalloproteinase with thrombospondin motifs-like protein 6) (ADAMTS-like protein 6) (ADAMTSL-6) (ADAMTS-like protein 4) (ADAMTSL-4),,0.262498981,1.357002701
Q3UTY6,Thsd4,,3332,Thrombospondin type-1 domain-containing protein 4 (A disintegrin and metalloproteinase with thrombospondin motifs-like protein 6) (ADAMTS-like protein 6) (ADAMTSL-6) (ADAMTS-like protein 4) (ADAMTSL-4),,0.262498981,1.357002701
Q3UTY6,Thsd4,,5247,Thrombospondin type-1 domain-containing protein 4 (A disintegrin and metalloproteinase with thrombospondin motifs-like protein 6) (ADAMTS-like protein 6) (ADAMTSL-6) (ADAMTS-like protein 4) (ADAMTSL-4),,0.262498981,1.357002701
Q9CZB3,Thumpd2,,3350,THUMP domain-containing protein 2,,0.687020878,1.060941077
P97770,Thumpd3,,4586,THUMP domain-containing protein 3 (GtROSA26asSor),,0.967477333,1.001069399
P97770,Thumpd3,,5062,THUMP domain-containing protein 3 (GtROSA26asSor),,0.967477333,1.001069399
Q60610,Tiam1,,6492,Rho guanine nucleotide exchange factor TIAM1 (T-lymphoma invasion and metastasis-inducing protein 1) (TIAM-1),"mmu04014,mmu04015,mmu04024,mmu04530,mmu04810,mmu04062,mmu05205",0.476907538,1.067403762
Q6ZPF3,Tiam2,,728,Rho guanine nucleotide exchange factor TIAM2 (SIF and TIAM1-like exchange factor) (T-lymphoma invasion and metastasis-inducing protein 2) (TIAM-2),,0.473856168,1.060778368
Q6ZPF3,Tiam2,,1294,Rho guanine nucleotide exchange factor TIAM2 (SIF and TIAM1-like exchange factor) (T-lymphoma invasion and metastasis-inducing protein 2) (TIAM-2),,0.473856168,1.060778368
Q6ZPF3,Tiam2,,1326,Rho guanine nucleotide exchange factor TIAM2 (SIF and TIAM1-like exchange factor) (T-lymphoma invasion and metastasis-inducing protein 2) (TIAM-2),,0.473856168,1.060778368
Q6ZPF3,Tiam2,,3355,Rho guanine nucleotide exchange factor TIAM2 (SIF and TIAM1-like exchange factor) (T-lymphoma invasion and metastasis-inducing protein 2) (TIAM-2),,0.473856168,1.060778368
Q6ZPF3,Tiam2,,3403,Rho guanine nucleotide exchange factor TIAM2 (SIF and TIAM1-like exchange factor) (T-lymphoma invasion and metastasis-inducing protein 2) (TIAM-2),,0.473856168,1.060778368
Q6ZPF3,Tiam2,,4298,Rho guanine nucleotide exchange factor TIAM2 (SIF and TIAM1-like exchange factor) (T-lymphoma invasion and metastasis-inducing protein 2) (TIAM-2),,0.473856168,1.060778368
Q80UF7,Ticam1,,2261,TIR domain-containing adapter molecule 1 (TICAM-1) (Toll-interleukin-1 receptor domain-containing adapter protein inducing interferon beta) (TIR domain-containing adapter protein inducing IFN-beta),"mmu04064,mmu04217,mmu04620,mmu04621,mmu05133,mmu05164,mmu05161,mmu05160,mmu05168,mmu05167,mmu05165,mmu05142",0.356280283,1.11501448
Q80UF7,Ticam1,,3076,TIR domain-containing adapter molecule 1 (TICAM-1) (Toll-interleukin-1 receptor domain-containing adapter protein inducing interferon beta) (TIR domain-containing adapter protein inducing IFN-beta),"mmu04064,mmu04217,mmu04620,mmu04621,mmu05133,mmu05164,mmu05161,mmu05160,mmu05168,mmu05167,mmu05165,mmu05142",0.356280283,1.11501448
Q80UF7,Ticam1,,6300,TIR domain-containing adapter molecule 1 (TICAM-1) (Toll-interleukin-1 receptor domain-containing adapter protein inducing interferon beta) (TIR domain-containing adapter protein inducing IFN-beta),"mmu04064,mmu04217,mmu04620,mmu04621,mmu05133,mmu05164,mmu05161,mmu05160,mmu05168,mmu05167,mmu05165,mmu05142",0.356280283,1.11501448
Q8BJQ4,Ticam2,,1460,TIR domain-containing adapter molecule 2 (TICAM-2) (TRIF-related adapter molecule) (Toll/interleukin-1 receptor domain-containing protein),"mmu04064,mmu04217,mmu04620,mmu05133,mmu05161",0.878784898,1.08192181
Q793I8,Tifa,,3585,TRAF-interacting protein with FHA domain-containing protein A (TRAF2-binding protein),,0.893817719,1.016790349
Q499M4,Tigd5,,7175,Tigger transposable element derived 5,,0.784064311,1.042596291
Q499M4,Tigd5,,7330,Tigger transposable element derived 5,,0.784064311,1.042596291
Q8R183,Timd2,,6154,T-cell immunoglobulin and mucin domain-containing protein 2 (TIMD-2) (T-cell immunoglobulin mucin receptor 2) (TIM-2) (T-cell membrane protein 2),,0.311355748,0
Q9R1X4,Timeless,,1131,Protein timeless homolog (mTim),,0.305305619,0.88896328
Q9R1X4,Timeless,,1496,Protein timeless homolog (mTim),,0.305305619,0.88896328
Q9R1X4,Timeless,,6801,Protein timeless homolog (mTim),,0.305305619,0.88896328
Q91WA1,Tipin,,1414,TIMELESS-interacting protein,,0.219290501,0.887882156
Q91WA1,Tipin,,2036,TIMELESS-interacting protein,,0.219290501,0.887882156
Q91WA1,Tipin,,6221,TIMELESS-interacting protein,,0.219290501,0.887882156
Q99JY1,Tirap,,5274,Toll/interleukin-1 receptor domain-containing adapter protein (TIR domain-containing adapter protein) (Adaptor protein Wyatt) (MyD88 adapter-like protein),"mmu04064,mmu04620,mmu05133,mmu05152,mmu05161",0.280461227,0.805684632
Q9DCD5,Tjap1,,4620,Tight junction-associated protein 1 (Protein incorporated later into tight junctions) (Tight junction protein 4),mmu04530,0.168289989,0.887553885
Q9DCD5,Tjap1,,5905,Tight junction-associated protein 1 (Protein incorporated later into tight junctions) (Tight junction protein 4),mmu04530,0.168289989,0.887553885
P39447,Tjp1,,718,Tight junction protein ZO-1 (Tight junction protein 1) (Zona occludens protein 1) (Zonula occludens protein 1),"mmu04520,mmu04530,mmu04540,mmu05132",0.633180345,0.967217389
P39447,Tjp1,,1136,Tight junction protein ZO-1 (Tight junction protein 1) (Zona occludens protein 1) (Zonula occludens protein 1),"mmu04520,mmu04530,mmu04540,mmu05132",0.633180345,0.967217389
Q9Z0U1,Tjp2,,7148,Tight junction protein ZO-2 (Tight junction protein 2) (Zona occludens protein 2) (Zonula occludens protein 2),mmu04530,0.620133172,0.961732171
Q9QXY1,Tjp3,,4354,Tight junction protein ZO-3 (Tight junction protein 3) (Zona occludens protein 3) (Zonula occludens protein 3),mmu04530,0.737773813,1.087938723
Q9QXY1,Tjp3,,5740,Tight junction protein ZO-3 (Tight junction protein 3) (Zona occludens protein 3) (Zonula occludens protein 3),mmu04530,0.737773813,1.087938723
Q9QXY1,Tjp3,,6564,Tight junction protein ZO-3 (Tight junction protein 3) (Zona occludens protein 3) (Zonula occludens protein 3),mmu04530,0.737773813,1.087938723
Q9QXY1,Tjp3,,7336,Tight junction protein ZO-3 (Tight junction protein 3) (Zona occludens protein 3) (Zonula occludens protein 3),mmu04530,0.737773813,1.087938723
Q9R088,Tk2,,5652,"Thymidine kinase 2, mitochondrial (EC 2.7.1.21) (Mt-TK)","mmu00240,mmu00983",0.611740716,0.95827202
A2ACG1,Tldc2,,3479,TLD domain-containing protein 2 (TBC/LysM-associated domain-containing protein 2),,0.972000554,1.027266884
Q62440,Tle1,,1677,Transducin-like enhancer protein 1 (Groucho-related protein 1) (Grg-1),,0.633723273,1.038939898
Q62440,Tle1,,2153,Transducin-like enhancer protein 1 (Groucho-related protein 1) (Grg-1),,0.633723273,1.038939898
Q9WVB3,Tle6,,3974,Transducin-like enhancer protein 6 (Groucho-related protein 6),,0.970265663,0.998086735
Q8C0V0,Tlk1,,7431,Serine/threonine-protein kinase tousled-like 1 (EC 2.7.11.1) (Tousled-like kinase 1),,0.777603647,1.021154688
O55047,Tlk2,,2787,Serine/threonine-protein kinase tousled-like 2 (EC 2.7.11.1) (PKU-alpha) (Tousled-like kinase 2),,0.93115103,1.013878631
Q62381,Tll1,,2227,Tolloid-like protein 1 (mTll) (EC 3.4.24.-),,0.147243533,1.609311247
P26039,Tln1,,2250,Talin-1,"mmu04015,mmu04510,mmu04611,mmu05166",0.105994494,0.870810753
Q9EQU3,Tlr9,,5653,Toll-like receptor 9 (CD antigen CD289),"mmu04620,mmu05152,mmu05162,mmu05168,mmu05144,mmu05142,mmu05143",0.065650749,0.612661672
Q61663,Tlx1,Homeobox,2903,T-cell leukemia homeobox protein 2 (Enteric neuron homeobox protein) (Homeobox TLX-2) (Homeobox protein Hox-11L1) (Hox11L.1) (PMUR10F),mmu05202,0.324414269,Inf
Q61663,Tlx2,Homeobox,2903,T-cell leukemia homeobox protein 2 (Enteric neuron homeobox protein) (Homeobox TLX-2) (Homeobox protein Hox-11L1) (Hox11L.1) (PMUR10F),,0.773633283,Inf
Q8BJZ3,Tmbim1,,784,Protein lifeguard 3 (Responsive to centrifugal force and shear stress gene 1 protein) (Protein RECS1) (Transmembrane BAX inhibitor motif-containing protein 1),,0.521012652,0.925587918
Q8R4P5,Tmc1,,1275,Transmembrane channel-like protein 1 (Beethoven protein) (Deafness protein) (Transmembrane cochlear-expressed protein 1),,0.258829477,0.597750318
Q8R4P5,Tmc1,,7174,Transmembrane channel-like protein 1 (Beethoven protein) (Deafness protein) (Transmembrane cochlear-expressed protein 1),,0.258829477,0.597750318
Q7TN60,Tmc6,,5390,Transmembrane channel-like protein 6,,0.26168066,0.866610041
Q69ZZ6,Tmcc1,,1879,Transmembrane and coiled-coil domains protein 1,,0.994923063,0.997103516
Q69ZZ6,Tmcc1,,6506,Transmembrane and coiled-coil domains protein 1,,0.994923063,0.997103516
Q69ZZ6,Tmcc1,,6719,Transmembrane and coiled-coil domains protein 1,,0.994923063,0.997103516
Q80W04,Tmcc2,,2910,Transmembrane and coiled-coil domains protein 2,,0.864679461,1.008761352
Q80W04,Tmcc2,,6605,Transmembrane and coiled-coil domains protein 2,,0.864679461,1.008761352
Q8R310,Tmcc3,,3568,Transmembrane and coiled-coil domain protein 3,,0.983298314,1.000666263
Q91WU4,Tmco4,,4478,Transmembrane and coiled-coil domain-containing protein 4,,0.898479337,0.976094716
Q3UHI4,Tmed8,,4648,Protein TMED8,,0.318612009,1.083962502
Q6PFE7,Tmeff1,,3934,Tomoregulin-1 (TR-1) (M7365) (Transmembrane protein with EGF-like and one follistatin-like domain),,0.389157586,1.068283363
Q3UF25,Tmem110,,3660,Store-operated calcium entry regulator STIMATE (STIM-activating enhancer encoded by TMEM110) (Transmembrane protein 110),,0.609678231,0.953097843
Q8BGP5,Tmem127,,3102,Transmembrane protein 127,,0.903658488,1.008718893
Q6IEE6,Tmem132e,,6854,Transmembrane protein 132E,,0.423637308,1.087974623
Q8R0J4,Tmem134,,7065,Transmembrane protein 134,,0.814929713,1.02559935
Q68FE7,Tmem151b,,5562,Transmembrane protein 151B,,0.563279924,1.06546992
Q6F5E0,Tmem158,,4986,Transmembrane protein 158 (40 kDa BINP-binding protein) (p40BBP) (Ras-induced senescence protein 1),,0.822883154,1.023015235
Q9JJB1,Tmem191c,,4721,Transmembrane protein 191C,,0.996380927,0.995401289
Q9DAM7,Tmem263,,1534,Transmembrane protein 263,,0.554161988,1.051918117
Q8VEK0,Tmem30a,,6813,Cell cycle control protein 50A (P4-ATPase flippase complex beta subunit TMEM30A) (Transmembrane protein 30A),,0.505009112,1.048630666
Q3TWL2,Tmem55b,,6559,"Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase (Type 1 PtdIns-4,5-P2 4-Ptase) (EC 3.1.3.78) (PtdIns-4,5-P2 4-Ptase I) (Transmembrane protein 55B)",mmu04070,0.425204111,0.93796904
Q7TQE6,Tmem57,,5318,Macoilin (Brain-specific adapter protein C61) (Macoilin-1) (Transmembrane protein 57),,0.736708697,0.977662172
Q91X86,Tmem98,,6173,Transmembrane protein 98,,0.914812026,1.014844746
B9EKI3,Tmf1,,7208,TATA element modulatory factor (TMF) (Androgen receptor coactivator 160 kDa protein) (Androgen receptor-associated protein of 160 kDa),,0.89358875,0.99002512
Q9JLH8,Tmod4,,4338,Tropomodulin-4 (Skeletal muscle tropomodulin) (Sk-Tmod),,0.367896638,0.655440859
P69525,Tmprss9,,3405,Transmembrane protease serine 9 (EC 3.4.21.-) (Polyserase-I) (Polyserine protease 1) (Polyserase-1) [Cleaved into: Serase-1; Serase-2; Serase-3],,0.523204339,0.724804274
P69525,Tmprss9,,5424,Transmembrane protease serine 9 (EC 3.4.21.-) (Polyserase-I) (Polyserine protease 1) (Polyserase-1) [Cleaved into: Serase-1; Serase-2; Serase-3],,0.523204339,0.724804274
P69525,Tmprss9,,6387,Transmembrane protease serine 9 (EC 3.4.21.-) (Polyserase-I) (Polyserine protease 1) (Polyserase-1) [Cleaved into: Serase-1; Serase-2; Serase-3],,0.523204339,0.724804274
P69525,Tmprss9,,7371,Transmembrane protease serine 9 (EC 3.4.21.-) (Polyserase-I) (Polyserine protease 1) (Polyserase-1) [Cleaved into: Serase-1; Serase-2; Serase-3],,0.523204339,0.724804274
Q6ZWY8,Tmsb10,,3245,Thymosin beta-10,,0.68429782,0.964129257
Q6ZWY8,Tmsb10,,4085,Thymosin beta-10,,0.68429782,0.964129257
A2AF33,Tmsb15b1,,1816,Thymosin beta,,0.441645572,2.277992237
A2AF33,Tmsb15b1,,2812,Thymosin beta,,0.441645572,2.277992237
Q8BRH0,Tmtc3,,1020,Protein O-mannosyl-transferase TMTC3 (EC 2.4.1.109) (Transmembrane and TPR repeat-containing protein 3),,0.442649963,0.93491114
Q8BRH0,Tmtc3,,3546,Protein O-mannosyl-transferase TMTC3 (EC 2.4.1.109) (Transmembrane and TPR repeat-containing protein 3),,0.442649963,0.93491114
Q9JMG3,Tmub1,,709,Transmembrane and ubiquitin-like domain-containing protein 1 (Hepatocyte odd protein shuttling protein) [Cleaved into: iHOPS],,0.715320718,0.961800058
Q9JMG3,Tmub1,,1916,Transmembrane and ubiquitin-like domain-containing protein 1 (Hepatocyte odd protein shuttling protein) [Cleaved into: iHOPS],,0.715320718,0.961800058
Q3V209,Tmub2,,5495,Transmembrane and ubiquitin-like domain-containing protein 2,,0.834976242,1.015432385
Q9D710,Tmx2,,2471,Thioredoxin-related transmembrane protein 2 (Thioredoxin domain-containing protein 14),,0.976280919,0.998683558
Q61333,Tnfaip2,,4180,Tumor necrosis factor alpha-induced protein 2 (TNF alpha-induced protein 2) (Primary response gene B94 protein),,0.950630946,0.987155055
Q60769,Tnfaip3,,1325,Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (Putative DNA-binding protein A20) (Zinc finger protein A20),"mmu04064,mmu04668,mmu04217,mmu04621,mmu04657,mmu05162,mmu05169",0.911290499,1.015225172
Q60769,Tnfaip3,,3393,Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (Putative DNA-binding protein A20) (Zinc finger protein A20),"mmu04064,mmu04668,mmu04217,mmu04621,mmu04657,mmu05162,mmu05169",0.911290499,1.015225172
Q3TBL6,Tnfaip8,,4633,Tumor necrosis factor alpha-induced protein 8-like protein 3 (TNF alpha-induced protein 8-like protein 3) (TNFAIP8-like protein 3),,0.100048109,0.83136835
Q3TBL6,Tnfaip8l3,,4633,Tumor necrosis factor alpha-induced protein 8-like protein 3 (TNF alpha-induced protein 8-like protein 3) (TNFAIP8-like protein 3),,0.286043159,1.204103284
Q9ET35,Tnfrsf13b,,6627,Tumor necrosis factor receptor superfamily member 13B (Transmembrane activator and CAML interactor) (CD antigen CD267),"mmu04060,mmu04672,mmu05340",0.203485138,0.74879121
Q8BX43,Tnfrsf19,,6451,Tumor necrosis factor receptor superfamily member 19L,mmu04060,0.895596883,1.010487765
Q9EPU5,Tnfrsf21,,7081,Tumor necrosis factor receptor superfamily member 21 (Death receptor 6) (CD antigen CD358),mmu04060,0.168293499,1.109243279
Q60846,Tnfrsf8,,6239,Tumor necrosis factor receptor superfamily member 8 (CD30L receptor) (Lymphocyte activation antigen CD30) (CD antigen CD30),mmu04060,0.898014931,0.969155142
O35235,Tnfsf11,,5099,"Tumor necrosis factor ligand superfamily member 11 (Osteoclast differentiation factor) (ODF) (Osteoprotegerin ligand) (OPGL) (Receptor activator of nuclear factor kappa-B ligand) (RANKL) (TNF-related activation-induced cytokine) (TRANCE) (CD antigen CD254) [Cleaved into: Tumor necrosis factor ligand superfamily member 11, membrane form; Tumor necrosis factor ligand superfamily member 11, soluble form]","mmu04064,mmu04060,mmu04917,mmu04380,mmu05224,mmu05323",0.850825093,1.102674062
Q9WU72,Tnfsf13,,1176,"Tumor necrosis factor ligand superfamily member 13B (B-cell-activating factor) (BAFF) (CD antigen CD257) [Cleaved into: Tumor necrosis factor ligand superfamily member 13b, membrane form; Tumor necrosis factor ligand superfamily member 13b, soluble form]","mmu04060,mmu04672,mmu05323",0.269737918,1.633044932
Q9WU72,Tnfsf13b,,1176,"Tumor necrosis factor ligand superfamily member 13B (B-cell-activating factor) (BAFF) (CD antigen CD257) [Cleaved into: Tumor necrosis factor ligand superfamily member 13b, membrane form; Tumor necrosis factor ligand superfamily member 13b, soluble form]","mmu04064,mmu04060,mmu04672,mmu05323",0.39536934,1.198926117
Q9WUU8,Tnip1,,5911,TNFAIP3-interacting protein 1 (A20-binding inhibitor of NF-kappa-B activation 1) (ABIN) (ABIN-1) (Nef-associated factor 1) (Naf1) (Virion-associated nuclear shuttling protein) (VAN) (mVAN),,0.375369311,1.080101147
Q99JG7,Tnip2,,6033,TNFAIP3-interacting protein 2 (A20-binding inhibitor of NF-kappa-B activation 2) (ABIN-2),,0.794624333,0.976227216
Q99ML2,Tnk1,,7138,Non-receptor tyrosine-protein kinase TNK1 (EC 2.7.10.2) (Kinase of embryonic stem cells),,0.694622913,1.385723177
O54967,Tnk2,,34,Activated CDC42 kinase 1 (ACK-1) (EC 2.7.10.2) (EC 2.7.11.1) (Non-receptor protein tyrosine kinase Ack) (Tyrosine kinase non-receptor protein 2),,0.96341662,1.000921043
Q6PFX9,Tnks,,1049,Poly [ADP-ribose] polymerase tankyrase-1 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Protein poly-ADP-ribosyltransferase tankyrase-1) (EC 2.4.2.-) (TRF1-interacting ankyrin-related ADP-ribose polymerase 1) (Tankyrase I) (Tankyrase-1) (TANK1),,0.292373267,1.081928781
Q6PFX9,Tnks,,2178,Poly [ADP-ribose] polymerase tankyrase-1 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Protein poly-ADP-ribosyltransferase tankyrase-1) (EC 2.4.2.-) (TRF1-interacting ankyrin-related ADP-ribose polymerase 1) (Tankyrase I) (Tankyrase-1) (TANK1),,0.292373267,1.081928781
Q6PFX9,Tnks,,4646,Poly [ADP-ribose] polymerase tankyrase-1 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Protein poly-ADP-ribosyltransferase tankyrase-1) (EC 2.4.2.-) (TRF1-interacting ankyrin-related ADP-ribose polymerase 1) (Tankyrase I) (Tankyrase-1) (TANK1),,0.292373267,1.081928781
Q6PFX9,Tnks,,4771,Poly [ADP-ribose] polymerase tankyrase-1 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Protein poly-ADP-ribosyltransferase tankyrase-1) (EC 2.4.2.-) (TRF1-interacting ankyrin-related ADP-ribose polymerase 1) (Tankyrase I) (Tankyrase-1) (TANK1),,0.292373267,1.081928781
Q80Z71,Tnn,,1169,Tenascin-N (TN-N) (Tenascin-W) (TN-W),"mmu04151,mmu04512,mmu04510,mmu05206,mmu05165",0.042454165,2.416733887
Q80Z71,Tnn,,5433,Tenascin-N (TN-N) (Tenascin-W) (TN-W),"mmu04151,mmu04512,mmu04510,mmu05206,mmu05165",0.042454165,2.416733887
P48787,Tnni3,,6368,"Troponin I, cardiac muscle (Cardiac troponin I)","mmu04024,mmu04260,mmu04261,mmu05410,mmu05414",0.605519254,1.139782909
O88346,Tnnt1,,1742,"Troponin T, slow skeletal muscle (TnTs) (Slow skeletal muscle troponin T) (sTnT)",,0.904861809,1.020205348
O88346,Tnnt1,,1773,"Troponin T, slow skeletal muscle (TnTs) (Slow skeletal muscle troponin T) (sTnT)",,0.904861809,1.020205348
O88346,Tnnt1,,4225,"Troponin T, slow skeletal muscle (TnTs) (Slow skeletal muscle troponin T) (sTnT)",,0.904861809,1.020205348
P50752,Tnnt2,,3304,"Troponin T, cardiac muscle (TnTc) (Cardiac muscle troponin T) (cTnT)","mmu04260,mmu04261,mmu05410,mmu05414",0.484057053,0.909712319
P50752,Tnnt2,,3999,"Troponin T, cardiac muscle (TnTc) (Cardiac muscle troponin T) (cTnT)","mmu04260,mmu04261,mmu05410,mmu05414",0.484057053,0.909712319
P50752,Tnnt2,,5478,"Troponin T, cardiac muscle (TnTc) (Cardiac muscle troponin T) (cTnT)","mmu04260,mmu04261,mmu05410,mmu05414",0.484057053,0.909712319
Q9QZ47,Tnnt3,,1726,"Troponin T, fast skeletal muscle (TnTf) (Fast skeletal muscle troponin T) (fTnT)",,0.023358823,0.13105403
Q9QZ47,Tnnt3,,2031,"Troponin T, fast skeletal muscle (TnTf) (Fast skeletal muscle troponin T) (fTnT)",,0.023358823,0.13105403
Q9QZ47,Tnnt3,,4724,"Troponin T, fast skeletal muscle (TnTf) (Fast skeletal muscle troponin T) (fTnT)",,0.023358823,0.13105403
Q9QZ47,Tnnt3,,6382,"Troponin T, fast skeletal muscle (TnTf) (Fast skeletal muscle troponin T) (fTnT)",,0.023358823,0.13105403
Q8BFY9,Tnpo1,,4273,Transportin-1 (Importin beta-2) (Karyopherin beta-2),,0.94815682,1.017021015
